"","DexNum","PokemonName","PokeApiName","Complexity","Realism","Artificiality","Fantasy","Humanoid","Cuteness","Coolness","Beauty","Popularity","RatingCount","Generation","Region","Order","PopularitySD","MeanDesignSD","Type1","Type2"
"1066",892,"Gigantamax Rapid Strike Urshifu","urshifu-rapid-strike-gmax",4.4576,2.6441,2.1864,4.339,4.3559,1.6102,4.1017,2.9831,3.2881,59,"8","Galar",8,1.17964153500375,0.920725011587116,"fighting","water"
"1067",892,"Gigantamax Single Strike Urshifu","urshifu-single-strike-gmax",4.2414,2.8103,2.2759,3.9138,4.4138,1.6207,3.9655,2.7069,3.2069,58,"8","Galar",8,1.1708915066448,1.02422885234299,"fighting","dark"
"1068",892,"standard Rapid Strike Urshifu","urshifu-rapid-strike",3.9298,2.9123,1.7719,3.7719,4.5439,1.9123,3.807,2.807,3.2105,57,"8","Galar",8,1.07376447355083,1.16296970014961,"fighting","water"
"1069",892,"standard Single Strike Urshifu","urshifu-single-strike",3.9483,2.8276,2.1552,3.6724,4.4655,2.1379,4.1034,2.8621,3.7241,58,"8","Galar",8,1.09533656374266,0.945700964238194,"fighting","dark"
"1070",893,"Zarude","zarude",3.8966,2.8276,1.6724,3.1897,3.4138,1.5517,3.3793,2.1897,3.0172,58,"8","Galar",8,1.13701635129638,0.944884376795124,"dark","grass"
"1071",894,"Regieleki","regieleki",3.5517,1.8966,4.7931,4.6552,2.0172,2.569,4,3.1034,3.7414,58,"8","Galar",8,1.0596086595041,0.913896947775231,"electric","No 2nd Type"
"1072",895,"Regidrago","regidrago",3.3509,2.2456,4.4035,4.5439,1.9474,1.9649,3.9649,2.8246,3.5088,57,"8","Galar",8,1.07805554356051,1.01608142864388,"dragon","No 2nd Type"
"1073",896,"Glastrier","glastrier",2.9825,3.5263,2.7193,3.8421,1.2456,2.1754,3.614,3.1579,3.2105,57,"8","Galar",8,1.25288218044611,1.04738184784077,"ice","No 2nd Type"
"1074",897,"Spectrier","spectrier",2.3793,3.2586,1.7931,4.1724,1.2414,3,3.931,4.2069,3.7931,58,"8","Galar",8,1.125850187401,0.911975662199819,"ghost","No 2nd Type"
"1075",898,"Ice Rider Calyrex","calyrex-ice",4.6842,2.6491,2.6491,4.4211,2.9825,2,3.5088,2.8947,2.9474,57,"8","Galar",8,1.19633172780578,1.23212887798857,"psychic","ice"
"1076",898,"Shadow Rider Calyrex","calyrex-shadow",4.4483,2.4483,1.9828,4.5862,2.9655,2.2414,3.4655,3.1552,3.0517,58,"8","Galar",8,1.1659303491515,1.0366358788759,"psychic","ghost"
"1077",898,"standard Calyrex","calyrex",3.7895,1.7895,2.3684,4.5088,3.5088,2.2105,2.4386,2.2632,2.5965,57,"8","Galar",8,1.39999560303579,1.05516238898575,"psychic","grass"
"1078",899,"Wyrdeer","wyrdeer",3.0862,3.0345,1.4828,3.0517,1.3276,2.2759,3.6552,2.9655,3.8103,58,"8","Galar",8,0.973031107553273,0.876060538311025,"normal","psychic"
"1079",900,"Kleavor","kleavor",4.2807,2.7895,3.2105,4.0175,3.4737,1.5263,4,2.2632,3.5263,57,"8","Galar",8,1.24400687026216,0.936964875220949,"bug","rock"
"1080",901,"Ursaluna","ursaluna",3.8966,3.3276,1.6379,2.8276,1.4483,2.4483,3.8103,2.3621,3.7759,58,"8","Galar",8,1.11483883864326,0.95819412147315,"ground","normal"
"1081",902,"Female Basculegion","basculegion-female",3.8793,2.5517,1.9483,3.8621,1.3621,2.0517,3.8276,2.6207,3.6379,58,"8","Galar",8,1.1551724137931,0.93865070554754,"water","ghost"
"1082",902,"Male Basculegion","basculegion-male",3.9655,2.8621,1.8621,4.2759,1.2414,1.9138,4.4483,3.1207,4.2414,58,"8","Galar",8,0.97043084686002,0.913501618365468,"water","ghost"
"1083",903,"Sneasler","sneasler",3.3276,1.9138,1.8966,3.431,4.4138,2.3276,3.3276,2.569,2.9483,58,"8","Galar",8,1.0840153041116,1.1731638953147,"fighting","poison"
"1084",904,"Overqwil","overqwil",3.2456,1.9649,1.9649,3.2281,1.1754,1.7719,3.5263,1.9474,3.2982,57,"8","Galar",8,1.22781952329282,0.913338347255126,"dark","poison"
"1085",905,"Therian Enamorus","enamorus-therian",4.4386,2.0702,2.2456,4.7018,1.3333,1.7368,2.2807,1.7368,2.3684,57,"8","Galar",8,1.37179072297015,0.993256224727555,"fairy","flying"
"1086",905,"Incarnate Enamorus","enamorus-incarnate",4.2586,2.1552,2.6034,4.7241,4.8103,1.6207,2.3448,1.8621,2.2586,58,"8","Galar",8,1.40884331166149,0.946270981034549,"fairy","flying"
"1087",906,"Sprigatito","sprigatito",2,1.9138,1.3793,2.4138,1.2241,4.6552,2.9655,4.1379,4.1034,58,"9","Paldea",10,0.903816718764218,0.876574854555569,"grass","No 2nd Type"
"1088",907,"Floragato","floragato",3.1379,2.2759,1.6207,3.5,3.9828,3.8793,4.3103,3.8966,4.0172,58,"9","Paldea",10,1.05848589504626,0.813417744999139,"grass","No 2nd Type"
"1089",908,"Meowscarada","meowscarada",3.6491,2.1754,1.7719,4.0351,4.6491,3.3684,3.9474,3.7895,3.6316,57,"9","Paldea",10,1.33287157285772,0.974088262431939,"grass","dark"
"1090",909,"Fuecoco","fuecoco",2.3103,1.3793,2.0345,3.3103,2.0517,4.3621,3.4138,2.9655,4.0345,58,"9","Paldea",10,1.1760845173347,1.37385807957608,"fire","No 2nd Type"
"1091",910,"Crocalor","crocalor",3.4483,1.4138,2.069,3.8276,2.3103,3.0345,2.3103,2.1034,3.1034,58,"9","Paldea",10,1.22741184348674,0.929730644336877,"fire","No 2nd Type"
"1092",911,"Skeledirge","skeledirge",4.4211,2.5614,2.5439,4.1754,1.3333,1.9649,3.8421,2.5263,3.4211,57,"9","Paldea",10,1.24177813117097,0.980369536846288,"fire","ghost"
"1093",912,"Quaxly","quaxly",1.7759,1.6897,1.5345,2.1552,2.4483,3.8966,2.7586,3.1034,3.4483,58,"9","Paldea",10,1.27539600061427,1.02468403979776,"water","No 2nd Type"
"1094",913,"Quaxwell","quaxwell",3.2632,1.7895,1.8947,3.0175,4.0526,2.1754,2.193,2.2105,2.4737,57,"9","Paldea",10,1.06136726050906,0.935119402361126,"water","No 2nd Type"
"1095",914,"Quaquaval","quaquaval",4.3621,2,1.9655,3.9483,4.6034,2.4655,3.2759,3.1207,3.2586,58,"9","Paldea",10,1.44509091502071,1.00910892088551,"water","fighting"
"1096",915,"Lechonk","lechonk",1.4483,2.0517,1.2931,1.4655,1.1897,3.9483,2.4483,2.7069,3.5172,58,"9","Paldea",10,1.13321908449345,1.00322067828563,"normal","No 2nd Type"
"1097",916,"Female Oinkologne","oinkologne-female",1.8966,2.2759,1.3448,1.4828,1.3448,2.569,1.931,2.4828,2.3793,58,"9","Paldea",10,1.18652762304036,0.941737309252859,"normal","No 2nd Type"
"1098",916,"Male Oinkologne","oinkologne",1.6897,2.8621,1.3103,1.5862,1.569,2.6552,2.2069,2.8621,2.8966,58,"9","Paldea",10,1.1925252735028,1.06662773067664,"normal","No 2nd Type"
"1099",917,"Tarountula","tarountula",2.2807,1.5614,2.0351,2.8772,1.2281,3.4912,2.3158,2.4386,3.4211,57,"9","Paldea",10,1.19864497210798,0.958777491582037,"bug","No 2nd Type"
"1100",918,"Spidops","spidops",3.2241,2.0172,2.1034,3.1034,3.2759,1.5517,3.0345,1.8276,2.7759,58,"9","Paldea",10,1.33962299699523,1.00976055265331,"bug","No 2nd Type"
"1101",919,"Nymble","nymble",2.7193,2.0877,2.807,2.386,1.2281,3.7193,3.1404,2.9298,3.4211,57,"9","Paldea",10,1.0420520985907,0.985043186352294,"bug","No 2nd Type"
"1102",920,"Lokix","lokix",3.9298,2.5088,3.6491,3.5965,3.807,1.9474,4.2105,2.8772,3.6667,57,"9","Paldea",10,1.24721912892465,0.989222025430496,"bug","dark"
"1103",921,"Pawmi","pawmi",1.5424,1.7288,1.4746,2.0339,1.5085,4.2881,2.4407,3.2712,3.4068,59,"9","Paldea",10,1.19488520217048,0.961831803807088,"electric","No 2nd Type"
"1104",922,"Pawmo","pawmo",1.7759,1.6379,1.5172,2.6207,2.6897,3.6897,2.569,2.9828,2.6724,58,"9","Paldea",10,1.36946920291797,0.975216584157166,"electric","fighting"
"1105",923,"Pawmot","pawmot",2,1.569,1.8103,2.9483,3.1724,3.8448,2.8621,3,2.9483,58,"9","Paldea",10,1.2787711476406,1.01063938503098,"electric","fighting"
"1106",924,"Tandemaus","tandemaus",1.3621,1.2759,2.0862,1.9828,3.1034,4.3103,2.3621,3.4655,3.4138,58,"9","Paldea",10,1.4622682037312,1.16792661681713,"normal","No 2nd Type"
"1107",926,"Fidough","fidough",1.8793,1.5345,3.2241,3.3448,1.2759,4.0517,2.1724,3.0517,3.3103,58,"9","Paldea",10,1.17747386751475,0.975162476498723,"fairy","No 2nd Type"
"1108",927,"Dachsbun","dachsbun",3.2456,2.0526,2.9123,3.5965,1.1404,4.2982,3.1404,3.5965,3.7368,57,"9","Paldea",10,1.20708894117681,0.972396603032666,"fairy","No 2nd Type"
"1109",928,"Smoliv","smoliv",1.3333,1.5088,1.4211,2.5789,1.4912,4.2281,2.2105,3.1053,3.6491,57,"9","Paldea",10,1.10009932677831,0.886797674668557,"grass","normal"
"1110",929,"Dolliv","dolliv",2.1724,1.6897,1.6897,3.4828,4.3103,4.1379,2.6034,3.9138,3.5,58,"9","Paldea",10,0.951405493884234,0.85877617177554,"grass","normal"
"1111",930,"Arboliva","arboliva",3.2586,2.6207,1.6379,3.8448,3.6207,3.1379,3.0345,3.8448,3.2931,58,"9","Paldea",10,1.01724137931034,1.0321707193685,"grass","normal"
"1112",932,"Nacli","nacli",1.7544,1.8947,3.5088,3.5789,1.2105,3.6842,2.6667,2.9649,3.5088,57,"9","Paldea",10,1.12581833032522,0.965971460979433,"rock","No 2nd Type"
"1113",933,"Naclstack","naclstack",3.069,2.0172,3.7759,3.8103,1.3276,2.4138,2.9483,2.4483,3.1897,58,"9","Paldea",10,1.26568635532641,1.08418186566286,"rock","No 2nd Type"
"1114",934,"Garganacl","garganacl",3.9828,2.1034,3.7241,4.2414,3.8448,2.0517,3.8621,2.6552,3.7759,58,"9","Paldea",10,1.35243208062334,1.05385037431228,"rock","No 2nd Type"
"1115",935,"Charcadet","charcadet",3.4655,1.7586,3.3966,4.3276,4.7241,3.8621,3.6724,3.1724,3.3276,58,"9","Paldea",10,1.34405371191013,0.878838292244021,"fire","No 2nd Type"
"1116",936,"Armarouge","armarouge",4.0175,2.4912,3.8421,4.386,4.8246,2.4561,4.5614,3.6491,4.0175,57,"9","Paldea",10,1.08403450566845,0.861252869673253,"fire","psychic"
"1117",937,"Ceruledge","ceruledge",4.5,2.8448,4.2069,4.6552,4.8966,2.2414,4.7586,4.0172,4.2241,58,"9","Paldea",10,1.01782566504451,0.848560958925585,"fire","ghost"
"1118",938,"Tadbulb","tadbulb",1.4737,1.2982,3.3158,3.3333,1.2982,3.9825,2.3158,2.8246,3.1754,57,"9","Paldea",10,1.17163563909221,0.997174400543703,"electric","No 2nd Type"
"1119",939,"Bellibolt","bellibolt",2.2281,1.2456,2.5088,3.4737,2.0351,3.4561,2.3333,2.193,2.8947,57,"9","Paldea",10,1.26705053229949,1.15763369603294,"electric","No 2nd Type"
"1120",940,"Wattrel","wattrel",1.9474,2.4561,1.2632,1.8596,1.193,3.7895,2.9123,3.0877,3.4035,57,"9","Paldea",10,1.1217099903962,0.936635135642207,"electric","flying"
"1121",941,"Kilowattrel","kilowattrel",2.3103,3.5345,1.4483,2.2069,1.2241,2.2931,3.7241,3.069,3.4828,58,"9","Paldea",10,1.02117882034213,0.885366157018718,"electric","flying"
"1122",942,"Maschiff","maschiff",1.8276,1.8103,1.3276,1.6034,1.2931,2.9655,2.6724,1.9655,2.9483,58,"9","Paldea",10,1.30545822042662,0.908376448123941,"dark","No 2nd Type"
"1123",943,"Mabosstiff","mabosstiff",2.5,3.0517,1.3793,1.6379,1.2586,3.2759,3.3621,2.6379,3.6552,58,"9","Paldea",10,1.18251228961947,0.960725708580388,"dark","No 2nd Type"
"1124",944,"Shroodle","shroodle",1.6207,1.3448,1.8448,2.7241,1.1552,3.4138,2.2414,2.1552,2.9483,58,"9","Paldea",10,1.33161055963101,0.980283017546665,"poison","normal"
"1125",945,"Grafaiai","grafaiai",3.6034,1.931,1.9138,3.1724,2.7241,3.0517,3.8448,2.4828,3.7414,58,"9","Paldea",10,1.16796824513379,0.995434318910608,"poison","normal"
"1126",946,"Bramblin","bramblin",1.9138,2.6724,2,3.0862,1.069,2.8448,2.7414,2.6034,3.3621,58,"9","Paldea",10,1.33517757907237,1.09488073634908,"grass","ghost"
"1127",947,"Brambleghast","brambleghast",3.3793,2.6034,2.0517,3.6207,1.2931,1.8793,3.2069,2,3.069,58,"9","Paldea",10,1.45042943331366,1.29119829321474,"grass","ghost"
"1128",948,"Toedscool","toedscool",1.7241,1.4483,1.7414,3.2586,1.931,3.1379,2.9138,2.2241,3.5345,58,"9","Paldea",10,1.35462830175278,1.07413290809485,"ground","grass"
"1129",949,"Toedscruel","toedscruel",3.0345,2.1552,1.4655,3.5345,1.3103,2.069,3.7414,2.4483,3.6379,58,"9","Paldea",10,1.25530976891499,0.996966055063132,"ground","grass"
"1130",950,"Klawf","klawf",3.1897,2.4655,1.8276,2.3103,1.2759,2.4138,2.9828,2,3.2069,58,"9","Paldea",10,1.25613831724738,1.0782124202891,"rock","No 2nd Type"
"1131",951,"Capsakid","capsakid",1.9825,1.4737,1.7544,3.7193,3.614,2.8772,2.2982,1.7895,2.807,57,"9","Paldea",10,1.31707539502621,1.02031657698963,"grass","No 2nd Type"
"1132",952,"Scovillain","scovillain",2.7069,1.6552,1.6897,3.8966,3.5172,1.7931,3.2586,1.8276,3,58,"9","Paldea",10,1.33906812682397,0.980782757539606,"grass","fire"
"1133",953,"Rellor","rellor",2.569,1.6897,1.6207,2.1897,2.4138,1.6379,1.8103,1.2759,2.4483,58,"9","Paldea",10,1.27539600061427,1.05666182988579,"bug","No 2nd Type"
"1134",954,"Rabsca","rabsca",3.8103,2.2241,2.7414,4.2759,1.7759,2.0862,3.3276,2.3793,3.2241,58,"9","Paldea",10,1.23236670886265,0.973842104759176,"bug","psychic"
"1135",955,"Flittle","flittle",2.2241,1.3276,3.0345,3.8448,1.4483,3.1724,1.9483,2.7414,2.7586,58,"9","Paldea",10,1.12068965517241,1.22544625568989,"psychic","No 2nd Type"
"1136",956,"Espathra","espathra",3.9649,2.2807,2.2456,3.5789,1.8596,2.7018,3.4211,3.5789,3.7018,57,"9","Paldea",10,1.18417803724114,1.05367666772353,"psychic","No 2nd Type"
"1137",957,"Tinkatink","tinkatink",1.9492,1.3051,2.7627,3.8305,4.3559,3.3898,2.2712,2.3559,2.9661,59,"9","Paldea",10,1.24826797556081,0.941543025285241,"fairy","steel"
"1138",958,"Tinkatuff","tinkatuff",2.931,1.5172,3.1034,4.069,4.4138,3.7069,3.569,2.9655,3.6207,58,"9","Paldea",10,1.17190658399768,0.942290950904566,"fairy","steel"
"1139",959,"Tinkaton","tinkaton",3.3966,1.4138,3.0517,4.2069,4.3103,4.1552,3.9828,3.3621,3.8793,58,"9","Paldea",10,1.27411343357533,0.99228258660727,"fairy","steel"
"1140",960,"Wiglett","wiglett",1.2456,1.2632,1.6842,2.193,1.193,3.4035,2.2632,2.6667,3.1053,57,"9","Paldea",10,1.23805465013174,0.978704503361905,"water","No 2nd Type"
"1141",961,"Wugtrio","wugtrio",1.7193,1.3684,1.8947,2.8596,1.193,3.7018,2.7368,2.8947,3.3333,57,"9","Paldea",10,1.18962375495893,0.980383259264352,"water","No 2nd Type"
"1142",962,"Bombirdier","bombirdier",2.7193,2.8246,1.6491,2.4386,2.0351,2.5088,2.8421,3.1579,3.1404,57,"9","Paldea",10,1.30368703180065,1.10593017044738,"flying","dark"
"1143",963,"Finizen","finizen",1.8103,2.2931,1.3793,1.8966,1.1207,4.431,3.0517,4.0517,3.6897,58,"9","Paldea",10,1.37412819621871,1.1648854888784,"water","No 2nd Type"
"1144",964,"Hero Palafin","palafin-hero",3.6207,1.2586,2.2586,4.1207,4.3276,1.8793,3.3448,2.0862,2.8966,58,"9","Paldea",10,1.26885306848097,0.863761582166238,"water","No 2nd Type"
"1145",965,"Varoom","varoom",3.386,1.9474,4.7895,3.8772,1.2281,2.6667,2.5263,1.8947,2.7895,57,"9","Paldea",10,1.39845581637752,0.996874180755813,"steel","poison"
"1146",966,"Revavroom","revavroom",4.1724,2.2931,4.8276,4.0862,1.1207,1.8103,3.3966,2.0172,3.2069,58,"9","Paldea",10,1.26978983720841,0.948611518014912,"steel","poison"
"1147",967,"Cyclizar","cyclizar",2.8246,2.2281,2.5614,3.4035,2.7368,3.0526,3.7544,2.7544,3.6316,57,"9","Paldea",10,1.03672187387327,0.935638777426138,"dragon","normal"
"1148",968,"Orthworm","orthworm",2.0702,1.5439,3.4912,2.9474,1.2105,3.6491,2.6842,2.4211,3.4211,57,"9","Paldea",10,1.29705967644032,1.00570598022642,"steel","No 2nd Type"
"1149",969,"Glimmet","glimmet",1.9483,2.2069,3.2241,4.1034,1.1724,3.5345,3.0517,3.3621,3.3448,58,"9","Paldea",10,0.979577428368399,1.21704432382002,"rock","poison"
"1150",970,"Glimmora","glimmora",2.7241,2.5345,3.3448,4.2931,1.1034,2.8793,3.4828,3.5862,3.6207,58,"9","Paldea",10,1.11150079043353,1.03659743038091,"rock","poison"
"1151",971,"Greavard","greavard",2.4576,1.6441,2.4068,3.6441,1.1017,3.9153,3.2542,2.661,3.6271,59,"9","Paldea",10,1.13344091507122,0.964282185360525,"ghost","No 2nd Type"
"1152",972,"Houndstone","houndstone",3.3684,1.9649,2.5614,4.2632,1.193,2.5614,3.5965,2.0877,3.614,57,"9","Paldea",10,1.22480769654085,0.919487601999266,"ghost","No 2nd Type"
"1153",973,"Flamigo","flamigo",1.3509,2.3333,1.3684,1.4912,1.193,2.6842,2.4386,2.8596,2.9298,57,"9","Paldea",10,1.3489391429292,0.972498247754177,"flying","fighting"
"1154",974,"Cetoddle","cetoddle",2.0345,1.4655,1.8448,3.3621,2,4.3276,2.8793,3.0517,3.8276,58,"9","Paldea",10,1.03620546215977,1.02385808881546,"ice","No 2nd Type"
"1155",975,"Cetitan","cetitan",3.614,2.1404,1.9298,3.7719,1.9123,2.5263,3.7544,2.7018,3.6316,57,"9","Paldea",10,1.11813721888619,0.983146587461253,"ice","No 2nd Type"
"1156",976,"Veluza","veluza",3.2982,2.7018,3.0351,3,1.1228,1.8772,3.7895,2.4737,3.3333,57,"9","Paldea",10,1.12909423927748,0.992977823369956,"water","psychic"
"1157",977,"Dondozo","dondozo",3.2542,2.6441,1.5085,2.5932,1.322,1.8644,3.2203,2.1356,3.5763,59,"9","Paldea",10,1.08553996349871,1.07259555530165,"water","No 2nd Type"
"1158",978,"Droopy Tatsugiri","tatsugiri-droopy",1.4655,1.3103,2.1207,3.1207,1.1552,4.2241,3.1552,3.3276,3.7931,58,"9","Paldea",10,1.06283000051189,0.851143249909563,"dragon","water"
"1159",978,"Stretchy Tatsugiri","tatsugiri-stretchy",1.2982,1.386,2.193,2.9123,1.2807,3.8596,2.7895,3.0877,3.3684,57,"9","Paldea",10,1.20861787015087,0.995881188771751,"dragon","water"
"1160",979,"Annihilape","annihilape",3.6316,2.1754,2.1754,4.1754,3.2807,1.7368,4.4386,2.386,3.9825,57,"9","Paldea",10,1.0677280038388,0.847210495788613,"fighting","ghost"
"1161",980,"Clodsire","clodsire",1.5,1.4138,1.4655,2.6207,1.1034,4.5172,3.4483,3.4828,4.3793,58,"9","Paldea",10,0.943719460924414,0.941467727389368,"poison","ground"
"1162",981,"Farigiraf","farigiraf",3.2586,2.2414,1.8793,3.6897,1.1897,3.6034,3.6034,3.3448,3.6724,58,"9","Paldea",10,1.23718160006277,0.992985638963643,"normal","psychic"
"1163",983,"Kingambit","kingambit",4.431,2.569,3.7241,4.1897,4.7241,1.5172,4.0172,2.4828,3.4655,58,"9","Paldea",10,1.45860438565927,1.239677994344,"dark","steel"
"1164",984,"Great Tusk","great-tusk",4.0702,3.193,1.5263,3.8947,1.0877,1.7018,4.4737,2.7895,3.9649,57,"9","Paldea",10,0.95448915850775,0.829538863994395,"ground","fighting"
"1165",985,"Scream Tail","scream-tail",2.5,1.5517,1.7931,4.1034,2.0862,4.069,3.3621,3.2759,3.5345,58,"9","Paldea",10,1.17760009079512,0.981090339445415,"fairy","psychic"
"1166",986,"Brute Bonnet","brute-bonnet",3.6667,2.0877,1.9649,4.2807,1.8596,1.8947,3.7368,2.0526,3.5789,57,"9","Paldea",10,1.24177813117097,0.961777517940985,"grass","dark"
"1167",987,"Flutter Mane","flutter-mane",3.6379,1.931,2.7414,4.7414,1.8793,3.6724,3.931,3.8103,3.7414,58,"9","Paldea",10,1.0596086595041,0.870674730453043,"ghost","fairy"
"1168",988,"Slither Wing","slither-wing",4.1552,3.1379,1.3448,4.2069,1.4138,3.1379,4.5517,3.8966,4.3103,58,"9","Paldea",10,1.00356084212795,0.959275577672594,"bug","fighting"
"1169",989,"Sandy Shocks","sandy-shocks",4.1579,1.7719,4.5614,4.3158,1.4561,2.2281,3.4035,2.2105,3.4737,57,"9","Paldea",10,1.25803052926299,0.986059711747266,"electric","ground"
"1170",990,"Iron Treads","iron-treads",3.6102,2.661,4.8136,4.1186,1.1186,1.9492,3.4576,2.4237,3.0339,59,"9","Paldea",10,1.48244539699457,1.29558419892936,"ground","steel"
"1171",991,"Iron Bundle","iron-bundle",3.0862,1.8276,4.8276,4.0172,2.3793,3.569,3.2931,3.0517,3.3966,58,"9","Paldea",10,1.25862068965517,0.972843880174966,"ice","water"
"1172",992,"Iron Hands","iron-hands",3.7931,2.431,4.8103,4.0345,4.1897,1.6552,3.5345,2.4138,3.1207,58,"9","Paldea",10,1.32713830330523,0.989035908807322,"fighting","electric"
"1173",993,"Iron Jugulis","iron-jugulis",4.1034,2.4138,4.7931,4.5,1.2069,1.6897,3.3448,2.6207,2.7759,58,"9","Paldea",10,1.26003699245472,0.96402908133527,"dark","flying"
"1174",994,"Iron Moth","iron-moth",4,2.7069,4.7414,4.2586,1.1207,2.2586,4.3448,3.6897,3.9138,58,"9","Paldea",10,1.17860939039397,0.955114805727927,"fire","poison"
"1175",995,"Iron Thorns","iron-thorns",3.8793,2.6552,4.8276,4.4655,2.3276,1.8448,4.1207,2.9483,3.1724,58,"9","Paldea",10,1.21963718509154,0.931554082566916,"rock","electric"
"1176",996,"Frigibax","frigibax",2.1552,1.4828,2.069,3.3621,2.2414,2.3276,2,1.431,2.3103,58,"9","Paldea",10,1.19202662189266,1.02774779095429,"dragon","ice"
"1177",997,"Arctibax","arctibax",3,2.3621,2.069,3.7241,1.6552,2.8793,3.6207,2.4655,3.4828,58,"9","Paldea",10,1.08181927186559,0.996489477150259,"dragon","ice"
"1178",998,"Baxcalibur","baxcalibur",3.3966,2.431,2.931,4.3276,2.5862,1.3966,3.2586,1.8621,2.6207,58,"9","Paldea",10,1.29757846360185,1.01965805248146,"dragon","ice"
"1179",999,"Roaming Gimmighoul","gimmighoul-roaming",2.1754,1.193,4.0877,4.3158,3.8772,3.3509,2.4561,2.5088,2.8772,57,"9","Paldea",10,1.24351194011715,1.0227867628539,"ghost","No 2nd Type"
"1180",1007,"Koraidon","koraidon-apex-build",4.7797,2.7966,2.3729,4.4576,3.0847,2.7797,4.2712,3.5424,3.9661,59,"9","Paldea",10,1.20684631314698,1.12397528347988,"fighting","dragon"
"1181",1008,"Miraidon","miraidon-ultimate-mode",4.6552,2.5862,4.7241,4.7069,1.9483,2.6034,4.431,3.569,4,58,"9","Paldea",10,1.08278058400742,0.983510707857295,"electric","dragon"
"1182",201,"Unown","unown-f",1.3448,1.5,4.2069,4.3793,1.1552,2.9655,2.5862,2.7931,3.2241,58,"2","Johto",2,1.01782566504451,0.982905110350633,"psychic","No 2nd Type"
"1183",412,"Plant Burmy","burmy-plant",1.8772,2.1053,1.6667,2.0702,1.193,2.8246,1.7368,2.1228,2.6667,57,"4","Sinnoh",4,1.1445267670386,0.97398335214754,"bug","No 2nd Type"
"1184",412,"Sandy Burmy","burmy-sandy",1.6316,1.8772,1.9474,2.1754,1.1404,2.8772,1.9123,2,2.5088,57,"4","Sinnoh",4,1.17163563909221,0.876154919376561,"bug","No 2nd Type"
"1185",412,"Trash Burmy","burmy-trash",1.4912,1.9123,2.5965,2.3158,1.2281,2.807,1.807,2.1754,2.6842,57,"4","Sinnoh",4,1.18703367186226,0.960120839564017,"bug","No 2nd Type"
"1186",414,"Mothim","mothim-plant",2.4407,2.2881,1.5085,1.9492,1.4237,2.8136,2.5424,2.7119,3.0339,59,"4","Sinnoh",4,1.14929752597727,1.00277084330761,"bug","flying"
"1187",421,"Cherrim","cherrim-sunshine",2.3103,1.8448,1.569,2.9828,2.4138,4.2759,2.4655,3.7931,3.3448,58,"4","Sinnoh",4,0.938666040608014,1.01031843778995,"grass","No 2nd Type"
"1188",422,"East Sea Shellos","shellos-east",2.0345,2.2759,1.3448,2.2241,1.1724,4.1724,2.6207,3.1552,3.7414,58,"4","Sinnoh",4,0.974862409877736,0.879701778626638,"water","No 2nd Type"
"1189",422,"West Sea Shellos","shellos-west",1.8947,2.0702,1.4386,2.3333,1.1053,4,2.5263,3,3.5965,57,"4","Sinnoh",4,1.04057421939206,0.940211209036005,"water","No 2nd Type"
"1190",423,"East Sea Gastrodon","gastrodon-east",2.3793,2.4828,1.3276,2.4483,1.1379,3.5345,3.069,2.8103,3.8793,58,"4","Sinnoh",4,1.09980540922876,0.975506506381951,"water","ground"
"1191",423,"West Sea Gastrodon","gastrodon-west",2.3793,2.5862,1.4655,2.5345,1.1552,3.4483,3.1207,2.9138,3.8276,58,"4","Sinnoh",4,1.17507304906129,1.11320197047673,"water","ground"
"1192",493,"Arceus","arceus-normal",4.2759,3.2931,3.1379,4.6552,1.5345,1.9828,4.2414,3.5345,3.9655,58,"4","Sinnoh",4,1.11363829392794,0.963260101593679,"normal","No 2nd Type"
"1193",585,"Autumn Deerling","deerling-autumn",1.9828,2.4828,1.3793,2.2414,1.2931,4.4828,2.569,4.1034,3.7586,58,"5","Unova",5,1.02234255726714,0.960966342318357,"normal","grass"
"1194",585,"Spring Deerling","deerling-spring",1.8276,2.069,1.3448,2.2414,1.1552,4.5345,2.569,4.1552,3.6207,58,"5","Unova",5,0.906444098489305,0.833762951285563,"normal","grass"
