"","DexNum","PokemonName","PokeApiName","Complexity","Realism","Artificiality","Fantasy","Humanoid","Cuteness","Coolness","Beauty","Popularity","RatingCount","Generation","Region","Order","PopularitySD","MeanDesignSD","Type1","Type2","TypeID1","TypeID2","GimmickFactor"
"1118",937,"Ceruledge","ceruledge",4.5,2.9662,4.0946,4.5473,4.7838,2.2635,4.7027,4.0068,4.2432,148,"9","Paldea",10,1.05664961093647,0.825033352000872,"Fire","Ghost",10,8,0
"1119",938,"Tadbulb","tadbulb",1.5102,1.3673,3.5782,3.4082,1.2517,3.7755,2.3197,2.7619,3.0884,147,"9","Paldea",10,1.15425960642343,0.920627255107727,"Electric","No 2nd Type",13,19,0
"1120",939,"Bellibolt","bellibolt",2.1014,1.1892,2.6216,3.4662,2.1351,3.4189,2.4122,2.3919,3,148,"9","Paldea",10,1.33051503947542,1.00645518258658,"Electric","No 2nd Type",13,19,0
"1121",940,"Wattrel","wattrel",1.932,2.4694,1.3878,1.8095,1.2381,3.7483,2.9592,3.1769,3.3946,147,"9","Paldea",10,1.06622752309731,0.922614256414476,"Electric","Flying",13,3,0
"1122",941,"Kilowattrel","kilowattrel",2.3649,3.4865,1.4459,2.1284,1.1824,2.4527,3.5811,3.0541,3.2635,148,"9","Paldea",10,1.07402681585179,0.908148323822116,"Electric","Flying",13,3,0
"1123",942,"Maschiff","maschiff",1.8919,2.1689,1.5,1.5946,1.3041,2.723,2.5068,1.9459,2.7095,148,"9","Paldea",10,1.28532979456204,0.993007376230131,"Dark","No 2nd Type",17,19,0
"1124",943,"Mabosstiff","mabosstiff",2.4324,3.1351,1.4459,1.6351,1.3581,3.2365,3.1757,2.7027,3.4932,148,"9","Paldea",10,1.19964308668342,1.03734808266897,"Dark","No 2nd Type",17,19,0
"1125",944,"Shroodle","shroodle",1.8027,1.3265,2.0068,2.9932,1.2041,3.3197,2.1497,2.0748,2.7619,147,"9","Paldea",10,1.33673036643983,0.994039716832426,"Poison","Normal",4,1,0
"1126",945,"Grafaiai","grafaiai",3.6081,1.9324,2.0068,3.1959,2.5743,3.0338,3.6216,2.4459,3.5068,148,"9","Paldea",10,1.26542708110325,0.993524238184046,"Poison","Normal",4,1,0
"1127",946,"Bramblin","bramblin",1.9662,2.8108,2.0405,3.0135,1.1149,2.7365,2.6892,2.473,3.1014,148,"9","Paldea",10,1.33426700630713,1.12962326453275,"Grass","Ghost",12,8,0
"1128",947,"Brambleghast","brambleghast",3.1216,2.6419,2.1892,3.4392,1.2095,1.8108,3.0743,2.1014,3.0068,148,"9","Paldea",10,1.26542708110325,1.06488393094827,"Grass","Ghost",12,8,0
"1129",948,"Toedscool","toedscool",1.6757,1.5068,1.7973,3.1554,2,2.8784,2.6959,2.223,3.3851,148,"9","Paldea",10,1.28674977433007,1.0560087310991,"Ground","Grass",5,12,0
"1130",949,"Toedscruel","toedscruel",3.1351,2.0338,1.7365,3.7432,1.4527,2,3.3378,2.2838,3.3919,148,"9","Paldea",10,1.29129910396786,1.00561768393998,"Ground","Grass",5,12,0
"1131",950,"Klawf","klawf",3.1149,2.7365,1.6959,2.2973,1.25,2.2432,2.7162,1.9324,2.9595,148,"9","Paldea",10,1.28335697030146,1.02770252370211,"Rock","No 2nd Type",6,19,0
"1132",951,"Capsakid","capsakid",1.9392,1.5338,1.973,3.6486,3.5811,2.7432,2.2095,1.9257,2.6284,148,"9","Paldea",10,1.29071740687006,1.01713714828492,"Grass","No 2nd Type",12,19,0
"1133",952,"Scovillain","scovillain",2.7838,1.6419,1.8851,3.8243,3.2162,1.8649,3.2162,1.9189,2.9527,148,"9","Paldea",10,1.2538290513434,0.972911974357063,"Grass","Fire",12,10,0
"1134",953,"Rellor","rellor",2.6014,2.1216,1.5338,1.973,2.1351,1.473,1.8041,1.3378,2.2297,148,"9","Paldea",10,1.17995349460608,0.984380709012197,"Bug","No 2nd Type",7,19,0
"1135",954,"Rabsca","rabsca",3.9054,2.3176,2.5203,4.0743,1.7703,2.0608,3.2095,2.4122,3.0676,148,"9","Paldea",10,1.27125366868236,1.0352075157344,"Bug","Psychic",7,14,0
"1136",955,"Flittle","flittle",2.2297,1.3784,3.1284,3.973,1.5676,2.8851,1.8243,2.4257,2.4392,148,"9","Paldea",10,1.18108030799653,1.06624772501773,"Psychic","No 2nd Type",14,19,0
"1137",956,"Espathra","espathra",4.0203,2.2703,2.2838,3.7905,1.7297,2.6419,3.1014,3.3581,3.2905,148,"9","Paldea",10,1.27354497130194,1.07784689823442,"Psychic","No 2nd Type",14,19,0
"1138",957,"Tinkatink","tinkatink",2.1689,1.3378,2.8986,3.75,4.1824,3.4932,2.4662,2.5878,3.1216,148,"9","Paldea",10,1.25690205495445,1.00256026074005,"Fairy","Steel",18,9,0
"1139",958,"Tinkatuff","tinkatuff",3.0676,1.5,3.2432,4.0405,4.3108,3.7635,3.4054,3.1824,3.4324,148,"9","Paldea",10,1.24206759925147,0.982781237334763,"Fairy","Steel",18,9,0
"1140",959,"Tinkaton","tinkaton",3.6757,1.4392,3.3716,4.2635,4.0878,4.223,3.9324,3.5878,3.8986,148,"9","Paldea",10,1.21221187640981,0.971587100914908,"Fairy","Steel",18,9,0
"1141",960,"Wiglett","wiglett",1.1892,1.2703,1.8514,2.4054,1.1824,3.1959,2.3108,2.5338,3.0811,148,"9","Paldea",10,1.3381790446678,1.0238302286494,"Water","No 2nd Type",11,19,0
"1142",961,"Wugtrio","wugtrio",1.7162,1.4527,2.027,2.8716,1.2162,3.2703,2.473,2.6014,3.0068,148,"9","Paldea",10,1.24796099142715,0.964775314374049,"Water","No 2nd Type",11,19,0
"1143",962,"Bombirdier","bombirdier",2.5714,3.1156,1.6054,2.0952,1.898,2.4762,2.6939,3.0816,2.898,147,"9","Paldea",10,1.18800521012595,1.03279656235488,"Flying","Dark",3,17,0
"1144",963,"Finizen","finizen",1.7973,2.5068,1.3851,1.8851,1.1554,4.3311,2.9054,3.8649,3.5676,148,"9","Paldea",10,1.04080375751188,0.941926078999143,"Water","No 2nd Type",11,19,0
"1145",964,"Hero Palafin","palafin-hero",3.6622,1.3514,2.4189,4.2635,4.0676,1.9662,3.3108,2.2162,2.8311,148,"9","Paldea",10,1.36257166195632,0.929776851555989,"Water","No 2nd Type",11,19,0
"1146",964,"Zero Palafin","palafin-zero",1.8919,2.3311,1.3986,2.0338,1.2365,4.2703,2.9189,3.8851,3.3851,148,"9","Paldea",10,1.19270927586085,0.971200758273381,"Water","No 2nd Type",11,19,0
"1147",965,"Varoom","varoom",3.3378,1.9662,4.723,3.7905,1.223,2.7432,2.6014,2.0338,2.7905,148,"9","Paldea",10,1.2827414069662,0.987671126481719,"Steel","Poison",9,4,0
"1148",966,"Revavroom","revavroom",4.1419,2.4054,4.7027,3.8784,1.223,1.7432,3.1351,1.9459,2.9257,148,"9","Paldea",10,1.30534874814097,0.994632418479199,"Steel","Poison",9,4,0
"1149",967,"Cyclizar","cyclizar",2.8108,2.2703,2.8108,3.4054,2.7973,3,3.7635,2.9054,3.6892,148,"9","Paldea",10,0.998995112339255,0.952288054654178,"Dragon","Normal",16,1,0
"1150",968,"Orthworm","orthworm",2.223,1.7162,3.5473,2.9797,1.1892,3.2568,2.5135,2.2635,3.1419,148,"9","Paldea",10,1.34068425014353,1.05072153244962,"Steel","No 2nd Type",9,19,0
"1151",969,"Glimmet","glimmet",2.1156,2.1837,3.0952,3.8707,1.2041,3.3061,2.7619,3.1633,3.0612,147,"9","Paldea",10,1.16189201668996,1.01724272025248,"Rock","Poison",6,4,0
"1152",970,"Glimmora","glimmora",2.4082,2.4558,3.2449,4.0204,1.0952,2.7619,3.1769,3.4218,3.3333,147,"9","Paldea",10,1.23074742698287,1.07479320728896,"Rock","Poison",6,4,0
"1153",971,"Greavard","greavard",2.5714,1.966,2.4014,3.6122,1.2041,3.8776,3.2381,2.8571,3.6599,147,"9","Paldea",10,1.15762246756339,1.03384846710701,"Ghost","No 2nd Type",8,19,0
"1154",972,"Houndstone","houndstone",3.3784,2.1216,2.7027,4.2162,1.2838,2.4527,3.4257,2.0946,3.3514,148,"9","Paldea",10,1.30934719067993,0.990223015444185,"Ghost","No 2nd Type",8,19,0
"1155",973,"Flamigo","flamigo",1.3176,2.5676,1.4797,1.4257,1.2905,2.7635,2.4189,2.8446,2.8986,148,"9","Paldea",10,1.31385478271601,1.00073562799947,"Flying","Fighting",3,2,0
"1156",974,"Cetoddle","cetoddle",2.0473,1.3919,1.9662,3.4392,2,4.0541,2.7568,2.8514,3.527,148,"9","Paldea",10,1.23592543664498,1.01866224276833,"Ice","No 2nd Type",15,19,0
"1157",975,"Cetitan","cetitan",3.4932,2.1757,2.1486,3.8716,1.9392,2.4122,3.5878,2.5338,3.5203,148,"9","Paldea",10,1.27963505371728,1.05717403415238,"Ice","No 2nd Type",15,19,0
"1158",976,"Veluza","veluza",3.2905,2.6689,3.0946,3.0405,1.1486,2,3.6014,2.4932,3.1892,148,"9","Paldea",10,1.19882460087659,1.00373612098044,"Water","Psychic",11,14,0
"1159",977,"Dondozo","dondozo",3.3716,2.8176,1.4797,2.7297,1.2432,1.8986,3.4527,2.3378,3.5811,148,"9","Paldea",10,1.06166047210337,0.930917541653489,"Water","No 2nd Type",11,19,0
"1160",978,"Droopy Tatsugiri","tatsugiri-droopy",1.551,1.4422,2.1905,2.8844,1.1837,3.9932,2.8435,3.2109,3.4762,147,"9","Paldea",10,1.26884881852136,0.964414762991303,"Dragon","Water",16,11,0
"1161",978,"Stretchy Tatsugiri","tatsugiri-stretchy",1.2838,1.5338,2.0541,2.8716,1.1554,3.9054,2.7703,3.1959,3.3784,148,"9","Paldea",10,1.22697940138553,0.957669016358455,"Dragon","Water",16,11,0
"1162",978,"Curly Tatsugiri","tatsugiri-curly",1.5338,1.4662,2.1014,2.8108,1.2365,4.277,2.9459,3.5,3.6689,148,"9","Paldea",10,1.27018041660355,0.97657164611132,"Dragon","Water",16,11,0
"1163",979,"Annihilape","annihilape",3.6959,2.1757,2.4189,4.1419,3.4189,1.7838,4.5135,2.6014,4.1216,148,"9","Paldea",10,1.01279253635415,0.902007545372153,"Fighting","Ghost",2,8,0
"1164",980,"Clodsire","clodsire",1.4865,1.4662,1.5676,2.5878,1.1149,4.4662,3.4932,3.4459,4.3446,148,"9","Paldea",10,0.963613959360015,0.918955123920706,"Poison","Ground",4,5,0
"1165",981,"Farigiraf","farigiraf",3.3605,2.1769,1.9864,3.6395,1.2449,3.483,3.5714,3.3401,3.6327,147,"9","Paldea",10,1.18999018262149,0.931618711985914,"Normal","Psychic",1,14,0
"1166",982,"Dudunsparce","dudunsparce-two-segment",2.3041,1.5338,1.8986,3.723,1.1351,3.2568,2.6081,2.5473,3.2432,148,"9","Paldea",10,1.34056762966899,1.04800716903914,"Normal","No 2nd Type",1,19,0
"1167",983,"Kingambit","kingambit",4.5405,2.6554,3.7973,4.027,4.6419,1.4932,4.0608,2.5135,3.4459,148,"9","Paldea",10,1.32687289246327,0.919814973494395,"Dark","Steel",17,9,0
"1168",984,"Great Tusk","great-tusk",4.1284,3.0743,1.7095,3.8378,1.1554,1.9257,4.4189,2.8378,4.0676,148,"9","Paldea",10,0.97718682106978,0.910314446011431,"Ground","Fighting",5,2,0
"1169",985,"Scream Tail","scream-tail",2.4257,1.5203,2.027,3.9662,2.1284,4,3.1892,3.2838,3.4257,148,"9","Paldea",10,1.19170112464888,0.992350137248053,"Fairy","Psychic",18,14,0
"1170",986,"Brute Bonnet","brute-bonnet",3.75,2.0608,2.0878,4.1081,1.8378,1.7973,3.4054,2.0203,3.2703,148,"9","Paldea",10,1.31824307008186,0.972934842141798,"Grass","Dark",12,17,0
"1171",987,"Flutter Mane","flutter-mane",3.5473,1.8716,2.6824,4.6757,1.8716,3.6284,3.9932,3.8243,3.7703,148,"9","Paldea",10,1.14546458528545,0.940707719993962,"Ghost","Fairy",8,18,0
"1172",988,"Slither Wing","slither-wing",4.0811,3.1216,1.6014,4.1081,1.4324,3.2027,4.4189,3.7162,4.2973,148,"9","Paldea",10,0.954784958521929,1.00505704202164,"Bug","Fighting",7,2,0
"1173",989,"Sandy Shocks","sandy-shocks",4.1419,1.8176,4.6757,4.1892,1.4189,2.0743,3.3784,2.2297,3.25,148,"9","Paldea",10,1.27806335756329,0.931922716163486,"Electric","Ground",13,5,0
"1174",990,"Iron Treads","iron-treads",3.7432,2.5676,4.7973,4.0676,1.1081,1.75,3.4459,2.3446,2.9459,148,"9","Paldea",10,1.20687100333871,0.926116808079003,"Ground","Steel",5,9,0
"1175",991,"Iron Bundle","iron-bundle",3.1554,1.9122,4.7703,3.8851,2.3108,3.4865,3.2365,3.0135,3.2703,148,"9","Paldea",10,1.25523011024142,0.995422666637601,"Ice","Water",15,11,0
"1176",992,"Iron Hands","iron-hands",3.7703,2.4122,4.7635,4,4,1.7297,3.6959,2.473,3.1892,148,"9","Paldea",10,1.17235972378327,0.973785515950598,"Fighting","Electric",2,13,0
"1177",993,"Iron Jugulis","iron-jugulis",4.0946,2.4392,4.8176,4.4932,1.2365,1.7365,3.5473,2.6419,2.973,148,"9","Paldea",10,1.32473277786862,0.927409358659164,"Dark","Flying",17,3,0
"1178",994,"Iron Moth","iron-moth",4.0068,2.7027,4.7297,4.25,1.1351,2.3378,4.2568,3.6554,3.9527,148,"9","Paldea",10,1.13503458370611,0.911772198089127,"Fire","Poison",10,4,0
"1179",995,"Iron Thorns","iron-thorns",3.8503,2.6327,4.7687,4.2721,2.2517,1.8435,3.9932,2.8299,3.2721,147,"9","Paldea",10,1.20969903002984,0.979118061628795,"Rock","Electric",6,13,0
"1180",996,"Frigibax","frigibax",2.1973,1.585,2.2789,3.4694,2.2449,2.6531,2.2041,1.8027,2.4354,147,"9","Paldea",10,1.17842294713102,1.02165356200506,"Dragon","Ice",16,15,0
"1181",997,"Arctibax","arctibax",3,2.2635,2.4257,3.75,1.6284,2.723,3.3986,2.4189,3.1959,148,"9","Paldea",10,1.16049141375647,0.966563379472587,"Dragon","Ice",16,15,0
"1182",998,"Baxcalibur","baxcalibur",3.3378,2.5203,2.9662,4.1824,2.5811,1.5676,3.4797,2.1351,2.9257,148,"9","Paldea",10,1.30016223632271,1.01809776406147,"Dragon","Ice",16,15,0
"1183",999,"Roaming Gimmighoul","gimmighoul-roaming",2.3041,1.277,4.0068,4.1284,3.8986,3.3378,2.6824,2.5338,2.9932,148,"9","Paldea",10,1.22596283280382,1.02741796671783,"Ghost","No 2nd Type",8,19,0
"1184",1009,"Walking Wake","walking-wake",4.277,2.9189,1.9797,4.5743,1.6149,2.0878,4.2365,3.2095,3.8784,148,"9","Paldea",10,1.21930117625445,0.960803757462985,"Water","Dragon",11,16,0
"1185",1010,"Iron Leaves","iron-leaves",3.9324,2.8919,4.6824,4.1892,1.3108,2.1757,3.6419,3.2703,3.0676,148,"9","Paldea",10,1.23805785994262,0.938243495827422,"Grass","Psychic",12,14,0
"1186",1011,"Dipplin","dipplin",2.2838,1.8041,2.0608,3.4527,1.1216,3.8311,2.9189,2.9797,3.527,148,"9","Kitakami",11,1.10208280763201,0.926775913583723,"Grass","Dragon",12,16,0
"1187",1014,"Okidogi","okidogi",3.027,1.6149,2.277,3.723,4.0473,1.8649,3.0608,2.0405,2.723,148,"9","Kitakami",11,1.30394902251721,0.978826693851708,"Poison","Fighting",4,2,0
"1188",1015,"Munkidori","munkidori",2.2905,1.6419,1.9257,2.9392,3.6351,1.8716,2.1351,1.8514,2.3041,148,"9","Kitakami",11,1.17782887634114,0.961155717150432,"Poison","Psychic",4,14,0
"1189",1016,"Fezandipiti","fezandipiti",3.7905,2.777,2.0811,3.473,1.8108,3.027,3.5878,3.8784,3.6486,148,"9","Kitakami",11,0.992300527064098,0.966584994836088,"Poison","Fairy",4,18,0
"1190",1017,"Cornerstone Mask Ogerpon","ogerpon-cornerstone-mask",3.8446,1.5743,2.8108,4.3649,3.9189,3.9932,3.3108,3.527,3.6014,148,"9","Kitakami",11,1.20662509496342,0.965168301231969,"Grass","Rock",12,6,0
"1191",1017,"Hearthflame Mask Ogerpon","ogerpon-hearthflame-mask",3.8243,1.6351,2.5676,4.2973,3.9527,4.1014,3.5541,3.6757,3.777,148,"9","Kitakami",11,1.21266373063346,0.969035692004282,"Grass","Fire",12,10,0
"1192",1017,"Teal Mask Ogerpon","ogerpon",3.8514,1.5608,2.4662,4.3446,3.9662,4.1081,3.5203,3.6689,3.7635,148,"9","Kitakami",11,1.27534566849216,0.978877185538004,"Grass","No 2nd Type",12,19,0
"1193",1017,"Wellspring Mask Ogerpon","ogerpon-wellspring-mask",3.7365,1.5541,2.6014,4.2095,3.9122,4.1622,3.4392,3.7703,3.7568,148,"9","Kitakami",11,1.15443692617154,0.986602005171743,"Grass","Water",12,11,0
"1194",1018,"Archaludon","archaludon",4.3649,2.6622,4.6757,4.0811,1.9257,1.6689,3.8446,2.4797,3.3919,148,"9","Unova",5,1.3162166629605,0.962913764710556,"Steel","Dragon",9,16,0
"1195",1019,"Hydrapple","hydrapple",3.0878,1.9865,1.8108,4.1486,1.2297,3.4122,4.1486,3.2432,4.2162,148,"9","Unova",5,1.03022262446194,0.973807734879307,"Grass","Dragon",12,16,0
"1196",1020,"Gouging Fire","gouging-fire",4.4459,2.7703,2.1959,4.5,1.1554,2.0541,4.1622,3.0878,3.7027,148,"9","Paldea",10,1.2788753794273,0.945755813602483,"Fire","Dragon",10,16,0
"1197",1021,"Raging Bolt","raging-bolt",4.2177,2.1224,2.2109,4.6599,1.2109,2.2925,3.8707,2.8163,3.5782,147,"9","Paldea",10,1.26127659154577,0.94225782764348,"Electric","Dragon",13,16,0
"1198",1022,"Iron Boulder","iron-boulder",3.9252,2.7823,4.8435,4.0816,1.2449,1.6054,3.5646,2.2109,2.932,147,"9","Paldea",10,1.297091796486,0.911624639095433,"Rock","Psychic",6,14,0
"1199",1023,"Iron Crown","iron-crown",4.277,2.8649,4.8108,4.2095,1.2838,1.9392,3.6419,2.9932,3.1014,148,"9","Paldea",10,1.31385478271601,0.966846929359463,"Steel","Psychic",9,14,0
"1200",1024,"Stellar Terapagos","terapagos-stellar",4.8784,2.1284,3.9459,4.8378,1.3041,3.1554,3.6149,3.7095,3.3649,148,"9","Paldea",10,1.31103808551773,0.964707822027325,"Normal","No 2nd Type",1,19,0
"1201",1024,"Terastal Terapagos","terapagos-terastal",4.2365,2.0541,3.0811,4.6892,1.1419,4.0068,3.6622,4.1757,3.7838,148,"9","Paldea",10,1.0751526638333,0.897669633270451,"Normal","No 2nd Type",1,19,0
"1202",1024,"Terapagos","terapagos",2.9797,1.6419,2.9932,4.1689,1.3041,4.2635,2.9797,3.6689,3.4527,148,"9","Paldea",10,1.13228017804425,1.00847284798045,"Normal","No 2nd Type",1,19,0
"1203",1025,"Pecharunt","pecharunt",3.1149,1.5878,2.9527,4.4324,1.7095,3.2973,3.0608,2.6959,3.2838,148,"9","Kitakami",11,1.21388665785378,1.03687419309291,"Poison","Ghost",4,8,0
"1204",1007,"Koraidon","koraidon-apex-build",4.7483,2.6871,2.5306,4.5238,3.1224,2.8231,4.4218,3.619,4.0952,147,"9","Paldea",10,1.12081926627998,1.02854632693323,"Fighting","Dragon",2,16,0
"1205",1008,"Miraidon","miraidon-ultimate-mode",4.7095,2.6351,4.6419,4.7297,1.7973,2.7027,4.5405,3.7973,4.1892,148,"9","Paldea",10,0.968080793976882,0.884764207581685,"Electric","Dragon",13,16,0
"1206",201,"Unown","unown-f",1.4189,1.3919,4.2432,4.3311,1.3041,2.9324,2.6554,2.7162,3.2365,148,"2","Johto",2,1.11113216236855,1.00789204784754,"Psychic","No 2nd Type",14,19,0
"1207",412,"Plant Burmy","burmy-plant",1.8716,2.1351,1.6216,2.3243,1.2973,2.6959,1.6689,2.0878,2.5405,148,"4","Sinnoh",4,1.16467359061704,0.97071266460454,"Bug","No 2nd Type",7,19,0
"1208",412,"Sandy Burmy","burmy-sandy",1.6122,1.9592,1.9932,2.2109,1.1361,2.7415,1.6939,1.9796,2.3673,147,"4","Sinnoh",4,1.11929054700425,0.89121015210435,"Bug","No 2nd Type",7,19,0
"1209",412,"Trash Burmy","burmy-trash",1.6419,1.8649,2.4865,2.3784,1.223,2.7095,1.7432,2.1554,2.4324,148,"4","Sinnoh",4,1.10381501927903,0.956334721409366,"Bug","No 2nd Type",7,19,0
"1210",414,"Mothim","mothim-plant",2.4626,2.3537,1.483,2.0068,1.415,2.8912,2.5714,2.8027,3.0272,147,"4","Sinnoh",4,1.16025787792322,0.979037216074933,"Bug","Flying",7,3,0
"1211",421,"Cherrim","cherrim-sunshine",2.2432,1.8176,1.5203,3.1081,2.3514,4.2297,2.6014,3.9189,3.3986,148,"4","Sinnoh",4,1.05099608393377,0.976046523312759,"Grass","No 2nd Type",12,19,0
"1212",422,"East Sea Shellos","shellos-east",2.0068,2.1014,1.4392,2.4797,1.1622,4.0608,2.6824,3.2635,3.6757,148,"4","Sinnoh",4,1.09800935490659,0.948218734504829,"Water","No 2nd Type",11,19,0
"1213",422,"West Sea Shellos","shellos-west",1.8367,2.1429,1.5578,2.4694,1.1565,4.034,2.7075,3.1293,3.6599,147,"4","Sinnoh",4,1.03999345000198,0.972257097491739,"Water","No 2nd Type",11,19,0
"1214",423,"East Sea Gastrodon","gastrodon-east",2.3986,2.4527,1.5878,2.7568,1.223,3.6892,3.2095,3.027,3.9257,148,"4","Sinnoh",4,1.03382794464943,1.00937763426509,"Water","Ground",11,5,0
"1215",423,"West Sea Gastrodon","gastrodon-west",2.3851,2.4459,1.5473,2.6149,1.1959,3.473,3.1554,2.9392,3.8041,148,"4","Sinnoh",4,1.11899317549657,0.982592551108292,"Water","Ground",11,5,0
"1216",493,"Arceus","arceus-normal",4.2095,3.1216,3.2568,4.6486,1.5068,2.1486,4.3986,3.723,4.1351,148,"4","Sinnoh",4,0.898628898885912,0.917735058601406,"Normal","No 2nd Type",1,19,0
"1217",585,"Autumn Deerling","deerling-autumn",1.8571,2.619,1.3673,2.1701,1.2177,4.517,2.551,4.1633,3.7483,147,"5","Unova",5,1.00909832058714,0.886098136260309,"Normal","Grass",1,12,0
"1218",585,"Spring Deerling","deerling-spring",1.8108,2.3108,1.4527,2.3041,1.277,4.4459,2.5405,4.1216,3.6216,148,"5","Unova",5,1.0947098062526,0.915461154235428,"Normal","Grass",1,12,0
"1219",585,"Summer Deerling","deerling-summer",1.7973,2.4324,1.4324,2.25,1.2162,4.5068,2.4797,4.0608,3.6486,148,"5","Unova",5,0.914336747245258,0.862383426637193,"Normal","Grass",1,12,0
"1220",585,"Winter Deerling","deerling-winter",1.8514,2.5338,1.4054,2.0203,1.2568,4.2973,2.5608,4.0338,3.6757,148,"5","Unova",5,0.967137153247724,0.911672185401246,"Normal","Grass",1,12,0
"1221",586,"Autumn Sawsbuck","sawsbuck-autumn",2.7568,3.7432,1.3378,2.8041,1.1824,3.1014,3.5473,4.0878,3.8649,148,"5","Unova",5,0.9976231797455,0.953632712785228,"Normal","Grass",1,12,0
"1222",586,"Spring Sawsbuck","sawsbuck-spring",2.2568,4.0676,1.2905,2.3581,1.1689,3.3784,3.4392,4,3.6959,148,"5","Unova",5,1.03753074707799,0.87231232386145,"Normal","Grass",1,12,0
"1223",586,"Summer Sawsbuck","sawsbuck-summer",2.2585,3.8503,1.1701,2.3605,1.1361,3.1497,3.4558,3.8707,3.6054,147,"5","Unova",5,0.986699460265272,0.86690060004784,"Normal","Grass",1,12,0
"1224",586,"Winter Sawsbuck","sawsbuck-winter",2.5743,3.7365,1.2905,2.4054,1.1689,3.4257,3.7027,4.0541,3.8716,148,"5","Unova",5,0.91000746511198,0.884378243702879,"Normal","Grass",1,12,0
"1225",664,"Scatterbug","scatterbug-meadow",1.9189,2.0541,1.473,1.7838,1.3041,3.3716,1.9662,2.4459,3.0203,148,"6","Kalos",6,1.05567702495036,0.8976582186121,"Bug","No 2nd Type",7,19,0
"1226",665,"Spewpa","spewpa-meadow",2.068,1.8367,1.8367,2.483,1.4354,3.8027,2.5238,3.0816,3.4082,147,"6","Kalos",6,1.1354228559351,0.985721443879236,"Bug","No 2nd Type",7,19,0
"1227",666,"Vivillon","vivillon-meadow",3.3176,2.723,1.4797,2.4932,1.4797,4.2635,3.027,4.4595,3.6824,148,"6","Kalos",6,0.993473038319136,1.00477805054407,"Bug","Flying",7,3,0
"1228",669,"Flabébé","flabebe-red",2.4626,1.7075,1.8163,4.1633,3.0068,4.3946,2.3061,4,3.5646,147,"6","Kalos",6,0.92631981379381,0.907469254132634,"Fairy","No 2nd Type",18,19,0
"1229",670,"Floette","floette-red",2.5405,1.7973,1.7973,4.0878,3.3716,4.3716,2.7162,4.223,3.6351,148,"6","Kalos",6,0.987411635790896,0.93819674990205,"Fairy","No 2nd Type",18,19,0
"1230",671,"Florges","florges-red",3.6554,2.25,1.8716,4.2905,4.0946,3.6014,3.1554,4.3108,3.5473,148,"6","Kalos",6,1.08250937813524,0.953404283620839,"Fairy","No 2nd Type",18,19,0
"1231",676,"Dandy Furfrou","furfrou-dandy",3,2.3041,2.2095,2.3784,1.5068,2.8514,2.4122,2.8851,2.7095,148,"6","Kalos",6,1.15227963466538,1.11080293441258,"Normal","No 2nd Type",1,19,0
"1232",676,"Debutante Furfrou","furfrou-debutante",3.1156,2.2653,1.9048,2.1497,1.449,3.3333,2.4694,3.5306,2.9116,147,"6","Kalos",6,1.11833920880901,1.04149738809767,"Normal","No 2nd Type",1,19,0
"1233",676,"Diamond Furfrou","furfrou-diamond",2.7905,2.6689,1.9392,1.8919,1.2838,2.9189,2.4392,3.0541,2.6486,148,"6","Kalos",6,1.10810810810811,0.995177136686391,"Normal","No 2nd Type",1,19,0
"1234",676,"Heart Furfrou","furfrou-heart",2.6824,2.6216,1.7973,1.8514,1.4054,3.2635,2.5338,3.3716,2.9324,148,"6","Kalos",6,1.13698369430274,1.06236093165942,"Normal","No 2nd Type",1,19,0
"1235",676,"Kabuki Furfrou","furfrou-kabuki",3.1351,2.5608,1.8851,2.0473,1.4189,3.0068,2.7297,3.2297,2.8919,148,"6","Kalos",6,1.14722198551471,1.03215105547035,"Normal","No 2nd Type",1,19,0
"1236",676,"La Reine Furfrou","furfrou-la-reine",2.9257,2.6216,1.9054,1.9257,1.3108,2.8446,2.5946,3.1486,2.8108,148,"6","Kalos",6,1.2884648259318,1.073504061478,"Normal","No 2nd Type",1,19,0
"1237",676,"Matron Furfrou","furfrou-matron",2.8716,2.5676,1.8378,1.9527,1.4527,3.1014,2.277,3.1689,2.6892,148,"6","Kalos",6,1.12366456543978,1.08886921708214,"Normal","No 2nd Type",1,19,0
"1238",676,"Pharaoh Furfrou","furfrou-pharaoh",3.2027,2.4595,2,2.1622,1.3311,2.6419,2.6149,2.8446,2.7973,148,"6","Kalos",6,1.16224072644565,1.04922584631491,"Normal","No 2nd Type",1,19,0
"1239",676,"Star Furfrou","furfrou-star",3.1701,2.7755,1.8639,2.2585,1.2857,3.2857,3.1769,3.4558,3.2041,147,"6","Kalos",6,1.21183941545335,1.05008852109605,"Normal","No 2nd Type",1,19,0
"1240",676,"Natural Furfrou","furfrou-natural",2.0743,3.3514,1.3378,1.5473,1.3041,3.2905,3.0608,3.3784,3.2838,148,"6","Kalos",6,1.0334966921621,0.987958841017029,"Normal","No 2nd Type",1,19,0
